date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,rain_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum
2000-01-01,31.805,17.355,24.246666,41025.395,36895.92,0.0,0.0,10.105681,43.06071,19.45
2000-01-02,29.355,19.305,24.252916,41035.78,37914.63,0.0,0.0,19.64228,44.191803,17.29
2000-01-03,26.755,18.205,22.375834,41047.176,35819.598,0.1,1.0,14.57889,61.066933,15.15
2000-01-04,27.255,17.855,22.423752,41059.54,38383.94,0.4,2.0,15.546833,47.032383,13.18
2000-01-05,30.055,17.005,23.338333,41072.855,38399.527,0.0,0.0,16.039202,46.42928,19.12
2000-01-06,30.505,18.005,24.271666,41087.09,37441.03,0.0,0.0,13.324863,41.28291,18.78
2000-01-07,32.205,20.155,26.261255,41102.22,38433.79,0.0,0.0,14.118243,51.915806,19.14
2000-01-08,33.905003,20.155,26.840418,41118.22,38452.387,0.0,0.0,10.661107,80.84567,19.8
2000-01-09,34.505,20.055,27.730003,41135.06,38243.06,0.0,0.0,10.390226,108.89842,18.89
2000-01-10,32.355,21.505,26.655,41152.71,38025.266,0.0,0.0,17.447933,46.037376,18.33
2000-01-11,32.055,21.155,26.36125,41171.152,37749.484,0.0,0.0,14.291592,57.120533,19.11
2000-01-12,32.455,20.105,25.950834,41190.35,38464.023,0.0,0.0,12.144331,31.717735,19.95
2000-01-13,31.155,19.455,25.027914,41210.285,38451.664,0.0,0.0,16.075521,30.05804,20.1
2000-01-14,30.705,17.655,24.059166,41230.926,38440.47,0.0,0.0,14.480773,43.547443,20.1
2000-01-15,32.105,17.805,24.863335,41252.246,38430.48,0.0,0.0,12.413477,52.151775,20.39
2000-01-16,33.905003,19.055,26.288336,41274.223,38421.76,0.0,0.0,13.397612,65.40591,20.42
2000-01-17,34.655003,20.605,27.192503,41296.824,38414.375,0.0,0.0,18.678415,49.116016,20.69
2000-01-18,34.255,19.505,26.538338,41320.027,38408.367,0.0,0.0,13.896187,40.44326,21.09
2000-01-19,34.355003,18.705,26.196669,41343.855,38403.773,0.0,0.0,13.324863,46.551445,21.04
2000-01-20,34.455,19.505,26.59667,41368.57,38400.387,0.0,0.0,14.48972,54.93203,20.96
2000-01-21,34.505,20.105,26.638336,41394.18,38250.805,0.0,0.0,12.287555,63.1639,20.27
2000-01-22,33.155003,18.805,26.980001,41420.64,24929.746,0.0,0.0,7.5170207,30.329008,15.61
2000-01-23,33.505,22.205,27.161255,41447.902,31140.432,0.0,0.0,13.513193,30.590754,15.39
2000-01-24,35.705,22.205,28.432083,41475.938,38109.438,0.0,0.0,17.462782,61.861557,20.45
2000-01-25,36.105003,20.055,27.767502,41504.688,38399.957,0.0,0.0,15.034041,70.95945,21.47
2000-01-26,36.055,19.755,28.448748,41534.117,38403.07,0.0,0.0,11.304229,99.61737,19.12
2000-01-27,37.005,21.805,29.28625,41564.184,38407.22,0.0,0.0,19.110542,74.983345,21.62
2000-01-28,36.855003,20.305,28.119583,41594.85,38412.395,0.0,0.0,19.881649,56.007732,21.97
2000-01-29,36.855003,22.455,28.875837,41626.074,38418.58,0.0,0.0,23.444265,74.85688,21.93
2000-01-30,35.005,21.255,27.800835,41657.816,38425.76,0.0,0.0,23.906818,67.2807,21.89
2000-01-31,32.805,20.955,26.33417,41690.027,38358.605,0.0,0.0,20.46941,48.232353,21.83
2000-02-01,30.655,17.705,24.02375,41722.688,38443.074,0.0,0.0,25.86494,66.1791,22.15
2000-02-02,29.355,17.155,22.663332,41755.74,38453.18,0.0,0.0,22.61419,67.35385,22.34
2000-02-03,28.805,14.405,21.250832,41789.156,38464.246,0.0,0.0,19.66536,56.547726,22.91
2000-02-04,29.305,13.655,21.238333,41822.895,38476.254,0.0,0.0,20.192118,62.04653,23.14
2000-02-05,29.955,14.455,21.85708,41856.918,38489.2,0.0,0.0,18.59845,54.16224,22.99
2000-02-06,30.305,15.405,22.33,41891.195,38484.812,0.0,0.0,17.068707,48.2962,22.86
2000-02-07,30.155,15.805,22.407084,41925.688,38517.855,0.0,0.0,20.176065,55.600597,23.05
2000-02-08,29.605,15.855,22.250834,41960.418,38533.58,0.0,0.0,22.79684,55.81669,23.04
2000-02-09,28.955,15.405,21.875832,41995.723,38550.516,0.0,0.0,22.086521,54.806534,23.0
2000-02-10,29.705,14.805,21.977915,42031.62,38568.71,0.0,0.0,19.829433,56.984856,23.4
2000-02-11,30.705,15.255,22.563334,42068.066,38588.1,0.0,0.0,19.959719,60.646248,23.42
2000-02-12,31.055,15.255,22.975832,42105.027,38608.625,0.0,0.0,16.595179,60.062447,23.4
2000-02-13,31.905,15.405,23.461248,42142.46,38630.223,0.0,0.0,17.518356,60.55355,23.3
2000-02-14,31.355,16.555,23.594584,42180.32,38652.836,0.0,0.0,19.386591,57.620693,23.15
2000-02-15,31.355,16.405,23.419586,42218.582,38676.4,0.0,0.0,17.654688,54.35578,23.47
2000-02-16,32.205,16.405,23.996664,42257.2,38700.86,0.0,0.0,18.430452,56.534584,23.52
2000-02-17,31.805,17.505,24.207083,42296.13,38726.16,0.0,0.0,19.694992,56.202965,23.66
2000-02-18,32.405003,16.455,24.207085,42335.348,38752.24,0.0,0.0,17.555305,55.02653,23.76
2000-02-19,33.755,17.055,25.236252,42374.812,38779.04,0.0,0.0,16.039202,61.80656,23.75
2000-02-20,34.855003,17.755,26.105001,42414.484,38806.504,0.0,0.0,17.313717,73.12539,23.73
2000-02-21,35.855003,19.455,27.540419,42454.33,38834.574,0.0,0.0,18.472595,109.9832,23.52
2000-02-22,36.405003,17.755,28.659166,42494.316,38863.2,0.0,0.0,13.1041975,81.89685,22.98
2000-02-23,36.055,18.505,28.357086,42534.402,38892.32,0.0,0.0,13.358861,349.06003,23.76
2000-02-24,37.555,18.705,28.390417,42574.566,38942.785,0.0,0.0,14.986553,37.158405,23.93
2000-02-25,37.955,21.355,29.627916,42614.758,38970.3,0.0,0.0,21.316135,73.92068,24.27
2000-02-26,37.555,21.505,29.269583,42654.95,38998.188,0.0,0.0,23.023119,70.36732,24.58
2000-02-27,36.505,20.805,28.46125,42695.117,39026.39,0.0,0.0,20.192118,73.66748,24.61
2000-02-28,36.205,20.105,27.99875,42735.277,39054.92,0.0,0.0,13.708391,84.49023,24.56
2000-02-29,36.755,20.205,28.382082,42775.758,39172.348,0.0,0.0,13.627795,87.473946,24.8
2000-03-01,36.705,20.305,28.46334,42816.58,39203.32,0.0,0.0,15.158522,73.996544,24.86
2000-03-02,36.855003,20.005,28.573753,42857.72,39235.24,0.0,0.0,14.205182,72.82236,25.01
2000-03-03,37.555,20.705,29.125834,42899.137,39268.047,0.0,0.0,13.722565,66.801384,25.0
2000-03-04,38.005,19.505,29.119585,42940.805,39301.652,0.0,0.0,15.596767,76.72547,25.29
2000-03-05,38.105003,19.405,29.477915,42982.69,39425.816,0.0,0.0,18.430452,77.28887,25.49
2000-03-06,38.555,21.605,30.040419,43024.766,39461.098,0.0,0.0,21.2522,77.54734,25.8
2000-03-07,37.955,20.355,29.37792,43066.992,39496.945,0.0,0.0,20.883104,75.40748,26.09
2000-03-08,38.155003,21.605,29.725836,43109.348,39533.266,0.0,0.0,25.2924,72.100784,26.13
2000-03-09,37.555,22.055,29.53833,43151.797,39660.914,0.0,0.0,25.006397,68.49373,26.29
2000-03-10,36.405003,20.255,28.386251,43194.312,39698.215,0.0,0.0,22.530937,63.236584,26.32
2000-03-11,36.155003,19.705,27.880005,43236.863,39735.76,0.0,0.0,21.659918,56.632202,26.48
2000-03-12,36.005,19.505,27.76542,43279.414,39773.49,0.0,0.0,19.083395,58.277634,26.42
2000-03-13,36.155003,19.405,27.744583,43321.94,39811.305,0.0,0.0,21.188072,57.385597,26.56
2000-03-14,35.955,20.155,27.738333,43364.414,39849.152,0.0,0.0,19.523155,48.87476,26.8
2000-03-15,36.405003,18.555,27.744585,43406.8,39863.367,0.0,0.0,13.276144,38.25834,26.68
2000-03-16,37.105003,19.355,28.138336,43449.066,39862.89,0.0,0.0,13.358861,30.770319,26.63
2000-03-17,37.905003,20.505,29.046669,43491.188,39769.87,0.0,0.0,18.374111,34.779694,26.63
2000-03-18,38.405003,21.055,29.636246,43533.14,39954.727,0.0,0.0,16.08761,34.30707,26.72
2000-03-19,37.305,21.305,29.007086,43574.934,39954.49,0.0,0.0,14.689588,34.73672,26.79
2000-03-20,35.755,20.405,27.865417,43616.875,39861.17,0.0,0.0,15.226764,59.58119,26.67
2000-03-21,36.205,19.655,27.850836,43658.996,39860.824,0.0,0.0,16.263872,62.783962,26.54
2000-03-22,37.455,19.905,29.127914,43701.26,39767.13,0.0,0.0,11.753877,73.25676,26.04
2000-03-23,38.005,18.755,29.250837,43743.65,39860.277,0.0,0.0,15.7908325,90.56725,26.61
2000-03-24,37.655003,22.355,31.494589,43786.133,39600.0,0.0,0.0,12.904882,190.40758,22.65
2000-03-25,39.555,24.855,33.03208,43828.68,39600.0,0.0,0.0,11.013882,216.17033,25.15
2000-03-26,39.905003,24.505,32.888332,43871.26,39859.74,0.0,0.0,18.079027,204.87857,26.48
2000-03-27,38.805,25.755,32.00917,43913.863,39859.617,0.0,0.0,14.277983,187.79839,25.77
2000-03-28,38.655003,24.505,31.738337,43956.44,39600.0,0.0,0.0,13.202726,172.4686,24.8
2000-03-29,37.855003,26.805,31.446676,43998.98,39600.0,1.6,2.0,12.24,161.61835,22.16
2000-03-30,38.655003,25.005,31.817503,44041.44,39670.902,0.2,1.0,18.892282,305.31128,23.48
2000-03-31,39.755,23.605,31.904997,44083.805,39953.734,0.0,0.0,11.304229,283.22025,26.03
2000-04-01,39.855003,22.505,31.636251,44126.04,39953.816,0.0,0.0,14.021525,283.14105,26.8
2000-04-02,39.755,22.305,31.248755,44168.113,39953.914,0.0,0.0,15.990646,239.46254,26.73
2000-04-03,38.855003,26.605,32.375835,44209.996,39600.0,0.1,1.0,20.608229,226.2729,24.08
2000-04-04,38.905003,26.655,32.76334,44251.668,39600.0,0.0,0.0,21.626984,187.29407,25.54
2000-04-05,38.055,28.405,32.11125,44293.09,30905.154,0.5,1.0,19.201874,108.92129,20.03
2000-04-06,39.555,25.505,32.87583,44334.227,39600.0,0.0,0.0,13.202726,47.447086,25.04
2000-04-07,39.355003,25.805,32.394585,44375.062,39763.926,0.0,0.0,17.643673,261.97522,24.13
2000-04-08,40.155003,27.455,33.861256,44415.61,39763.7,0.0,0.0,14.512064,195.4222,25.1
2000-04-09,39.505,27.405,33.584167,44456.156,39667.83,0.0,0.0,18.089775,207.05054,23.9
2000-04-10,39.555,27.355,33.34667,44496.723,39859.1,0.0,0.0,17.974781,221.15744,23.89
2000-04-11,39.355003,27.205,33.0675,44537.285,39667.066,0.5,1.0,17.57744,213.12425,24.07
2000-04-12,39.255,26.805,33.09667,44577.812,39762.902,0.0,0.0,15.137133,224.39148,24.04
2000-04-13,40.255,27.255,33.673748,44618.285,39981.188,0.0,0.0,14.618837,188.4033,25.04
2000-04-14,40.105003,23.555,32.523754,44658.664,39964.254,0.0,0.0,15.137133,174.17381,24.48
2000-04-15,40.455,23.905,32.76542,44698.926,40057.227,0.2,1.0,10.464798,204.25392,24.16
2000-04-16,40.055,27.405,33.58625,44739.043,39697.242,0.0,0.0,16.704155,200.48459,24.65
2000-04-17,39.205,27.655,33.661247,44778.984,39668.312,0.0,0.0,15.315873,229.01123,23.19
2000-04-18,40.205,28.055,34.1675,44818.72,39850.465,0.0,0.0,13.570615,190.97563,25.16
2000-04-19,39.805,27.255,33.379997,44858.22,39600.0,0.0,0.0,15.844089,131.42342,22.62
2000-04-20,41.505,24.805,33.36125,44897.44,40228.58,0.0,0.0,19.33639,50.17718,27.55
2000-04-21,40.505,25.755,32.97583,44936.37,40416.055,0.0,0.0,19.930477,53.746063,27.82
2000-04-22,39.355003,24.755,32.05292,44974.973,40610.68,0.0,0.0,14.458382,69.60394,27.34
2000-04-23,38.705,25.305,32.28,45013.207,40216.77,0.0,0.0,14.830076,180.25462,26.05
2000-04-24,37.805,26.355,32.33,45051.047,39858.836,0.3,2.0,15.893093,178.94559,20.75
2000-04-25,39.505,26.055,33.01125,45088.45,38608.31,0.0,0.0,12.096214,211.75131,23.92
2000-04-26,40.805,26.205,33.57375,45125.4,40614.23,0.0,0.0,12.641076,306.10757,25.17
2000-04-27,39.405003,26.005,32.784172,45161.844,40616.875,0.0,0.0,18.193361,202.33382,26.29
2000-04-28,40.105003,28.005,34.217503,45197.8,40056.016,0.1,1.0,19.386591,229.49124,24.78
2000-04-29,38.555,27.355,33.052917,45233.55,38920.41,0.0,0.0,17.873554,208.58264,22.3
2000-04-30,38.455,28.255,33.086254,45269.11,38556.055,0.0,0.0,14.904173,194.89352,22.11
2000-05-01,39.155003,28.005,33.492504,45304.445,40205.402,0.0,0.0,15.315873,192.15833,24.29
2000-05-02,38.005,25.755,32.136257,45339.53,39840.29,0.0,0.0,25.56,186.3852,24.23
2000-05-03,38.605003,26.505,32.096672,45374.34,40098.996,1.9,2.0,16.45007,186.86699,23.98
2000-05-04,38.555,25.405,32.180004,45408.832,40536.01,0.1,1.0,10.383987,90.93921,24.45
2000-05-05,40.255,26.705,33.58625,45442.99,41370.152,0.0,0.0,10.086427,139.87936,25.8
2000-05-06,39.655003,27.205,33.530003,45476.766,41381.137,0.0,0.0,17.551615,246.74586,21.55
2000-05-07,40.155003,27.255,33.786255,45510.14,40538.34,0.0,0.0,18.58451,178.74628,24.7
2000-05-08,40.505,27.905,34.034164,45543.08,40407.523,0.3,1.0,18.723461,204.57762,24.48
2000-05-09,38.955,26.755,33.325836,45575.543,41177.88,0.0,0.0,11.753877,223.34775,23.84
2000-05-10,37.955,28.305,32.70709,45607.504,40161.367,3.1000001,4.0,19.022177,203.18002,22.31
2000-05-11,38.555,27.505,31.90709,45638.926,40063.043,1.0,3.0,16.42247,220.09624,23.45
2000-05-12,38.205,27.205,31.992502,45669.773,41080.29,1.0,2.0,16.548256,207.01648,24.2
2000-05-13,38.455,25.555,31.66125,45700.016,41311.57,0.2,1.0,15.141414,225.09898,24.02
2000-05-14,39.405003,26.505,32.888332,45729.617,41415.645,0.1,1.0,17.974781,215.45094,25.74
2000-05-15,38.055,27.255,32.24875,45758.54,40971.258,0.1,1.0,19.255793,195.16168,24.59
2000-05-16,37.505,26.055,31.40709,45786.74,40277.074,1.1,1.0,13.044722,206.28014,23.92
2000-05-17,37.955,26.555,32.47167,45814.19,40994.254,0.1,1.0,12.594856,183.41185,23.44
2000-05-18,40.405003,28.155,34.588337,45840.9,41772.55,0.0,0.0,14.81259,204.37407,22.72
2000-05-19,39.355003,28.705,33.50292,45867.08,39578.973,3.4,2.0,17.447933,189.63898,23.99
2000-05-20,38.155003,26.105,31.794586,45892.758,42009.48,4.0,4.0,16.78156,206.41447,24.16
2000-05-21,33.305,24.205,28.390419,45917.902,38813.605,11.1,7.0,17.654688,230.78427,22.31
2000-05-22,33.255,24.305,28.50292,45942.49,36414.996,2.8,6.0,16.09969,222.12904,20.49
2000-05-23,35.855003,24.905,30.236254,45966.5,39116.047,0.0,0.0,10.990322,293.96246,23.89
2000-05-24,34.455,24.555,29.427916,45989.9,39848.73,1.6,2.0,19.862083,213.7851,23.5
2000-05-25,36.205,23.855,29.81125,46012.668,41323.35,0.0,0.0,14.145756,204.99452,25.38
2000-05-26,36.455,25.005,30.62792,46034.78,42379.098,0.0,0.0,15.137133,206.93541,25.53
2000-05-27,37.255,25.505,30.9925,46056.215,40403.875,0.1,1.0,13.910169,244.32092,24.99
2000-05-28,36.055,25.405,30.51333,46076.938,40870.074,0.6,2.0,15.192682,204.02538,23.45
2000-05-29,37.355003,24.105,30.977919,46096.93,41688.426,0.8,3.0,18.359999,211.11388,25.13
2000-05-30,38.155003,25.455,31.56542,46116.16,41563.11,0.5,1.0,14.336861,213.887,25.45
2000-05-31,38.305,25.505,31.359167,46134.605,38607.64,1.7,2.0,17.673029,196.50708,23.86
2000-06-01,36.055,25.255,30.371666,46152.24,39292.184,1.5,3.0,14.917212,193.85873,22.84
2000-06-02,36.105003,25.055,30.473753,46169.035,41933.15,1.3,2.0,17.610588,217.51767,24.38
2000-06-03,38.455,24.955,31.984175,46184.97,42175.746,0.0,0.0,14.773164,248.218,25.74
2000-06-04,35.605003,24.905,30.4425,46200.01,41097.535,0.0,0.0,20.291357,220.4381,19.93
2000-06-05,36.005,25.405,30.050835,46214.137,40886.84,0.2,1.0,17.208603,217.63013,24.02
2000-06-06,36.655003,23.555,30.027916,46227.324,39600.0,0.1,1.0,19.137648,211.44757,24.26
2000-06-07,35.955,25.005,30.494583,46239.562,41948.49,0.0,0.0,16.610792,217.26648,23.67
2000-06-08,35.655003,24.855,30.063334,46250.957,42310.453,0.1,1.0,17.388409,184.13116,25.36
2000-06-09,36.705,25.255,31.015419,46261.527,41934.59,0.0,0.0,10.799999,172.46065,25.44
2000-06-10,37.805,26.155,31.563337,46271.26,40746.766,1.0,2.0,11.542478,285.4489,23.95
2000-06-11,36.555,24.905,30.598753,46280.156,42186.562,0.5,3.0,19.376562,221.87778,25.23
2000-06-12,34.905003,25.355,30.04875,46288.2,41584.805,0.0,0.0,16.575644,209.26376,23.69
2000-06-13,35.355003,25.955,30.59458,46295.387,41952.0,0.0,0.0,12.245293,248.62929,24.15
2000-06-14,36.155003,24.405,30.307085,46301.723,41952.23,1.5000001,5.0,15.379206,275.55777,24.68
2000-06-15,35.505,25.405,29.817505,46307.19,40351.5,0.70000005,3.0,12.904882,239.63425,24.15
2000-06-16,34.405003,25.355,29.644585,46311.797,42204.9,0.3,1.0,15.277749,234.31145,23.66
2000-06-17,33.155003,25.505,29.077917,46315.523,38075.844,1.3,4.0,17.0763,230.46674,20.11
2000-06-18,35.305,24.855,29.669586,46318.37,42066.027,0.5,2.0,11.200571,225.59056,24.32
2000-06-19,33.655003,25.705,29.132086,46320.34,39001.33,1.0,5.0,14.689588,230.65947,21.32
2000-06-20,32.955,23.805,28.6925,46321.42,41847.582,3.1000001,6.0,11.304229,205.00935,23.12
2000-06-21,31.455,22.655,27.044584,46321.617,36000.0,12.3,5.0,12.879752,226.16904,20.75
2000-06-22,32.555,23.605,27.367498,46320.918,41975.535,3.6000001,3.0,11.928989,261.17532,24.27
2000-06-23,32.255,24.055,27.834167,46319.33,40682.492,0.4,3.0,14.917212,188.74608,22.79
2000-06-24,34.305,23.905,28.621666,46316.84,42864.684,0.5,1.0,9.255571,206.3704,25.62
2000-06-25,32.355,22.555,27.225836,46313.44,39381.67,6.2000003,10.0,11.720751,233.1595,22.54
2000-06-26,31.855,23.555,27.546669,46309.152,42753.3,1.8,5.0,12.371645,271.9978,23.54
2000-06-27,33.255,23.605,28.263336,46303.945,42082.574,1.5,2.0,10.966713,178.80238,24.0
2000-06-28,34.205,24.505,29.050835,46297.77,42511.953,0.3,1.0,10.44,221.23756,24.65
2000-06-29,34.005,22.505,27.777922,46290.63,39858.156,7.7,8.0,14.618837,277.7393,23.7
2000-06-30,34.505,23.905,28.194588,46282.543,41113.945,2.2999997,5.0,16.485485,272.89737,24.65
2000-07-01,32.255,23.655,26.890417,46273.53,37831.223,6.2,7.0,15.905319,223.46692,21.25
2000-07-02,32.005,22.605,26.982084,46263.613,41528.14,3.7,4.0,14.264361,227.98987,22.63
2000-07-03,31.705,24.005,27.444586,46252.812,42654.098,1.6000001,8.0,14.345898,252.36145,21.77
2000-07-04,31.255,23.155,26.723747,46241.137,39560.035,6.7999997,10.0,18.0,239.53009,21.69
2000-07-05,32.205,22.655,26.63,46228.617,41790.137,6.7,8.0,13.246826,211.33876,23.55
2000-07-06,31.605,22.355,26.763336,46215.27,42349.445,0.4,2.0,12.984975,145.50858,22.66
2000-07-07,29.855,23.405,25.6175,46201.11,33462.08,22.3,13.0,12.496718,236.46948,17.99
2000-07-08,31.655,22.005,26.596666,46186.168,41919.58,0.1,1.0,10.30883,238.12764,22.17
2000-07-09,31.705,23.455,27.588335,46170.453,36061.89,0.0,0.0,14.471821,261.4884,19.67
2000-07-10,33.255,23.855,28.28,46153.99,42283.543,0.3,1.0,13.397612,254.22313,24.54
2000-07-11,32.455,24.405,27.857084,46136.805,41125.19,3.1999998,4.0,12.6462,251.33562,22.1
2000-07-12,28.205,22.655,25.0175,46118.906,6968.111,23.699999,14.0,13.089354,241.59195,8.47
2000-07-13,31.555,22.905,26.91125,46100.32,42364.766,0.9,3.0,14.05845,248.29445,23.84
2000-07-14,31.455,23.955,27.279999,46081.066,39600.0,3.9999998,9.0,18.504139,243.47916,22.41
2000-07-15,30.555,23.405,26.66333,46061.164,41544.45,2.2,3.0,19.486609,206.98782,20.06
2000-07-16,29.805,23.305,26.234167,46040.64,41819.71,0.5,2.0,16.80857,222.68562,17.14
2000-07-17,31.455,22.955,26.584166,46019.465,40100.96,9.1,4.0,12.979984,244.86508,22.67
2000-07-18,26.755,22.405,24.154999,45997.46,3104.6123,26.4,14.0,18.278645,302.2811,8.1
2000-07-19,27.605,21.605,24.119581,45974.617,13187.706,15.100002,12.0,14.021525,220.15382,10.51
2000-07-20,29.105,21.505,25.055,45950.973,41731.438,2.8,5.0,17.072504,190.69151,19.84
2000-07-21,29.855,22.355,25.1175,45926.562,38234.39,7.3999996,4.0,15.7908325,238.91364,20.58
2000-07-22,27.205,22.405,24.373755,45901.414,18434.941,3.0000002,8.0,16.135872,304.1204,12.74
2000-07-23,29.355,21.555,25.115417,45875.574,40820.203,9.3,8.0,10.182337,195.06105,20.64
2000-07-24,29.705,21.955,25.59667,45849.06,40621.95,0.0,0.0,15.94601,201.43315,21.11
2000-07-25,27.555,22.305,24.636248,45821.906,23959.965,2.9,10.0,18.075441,235.33565,12.23
2000-07-26,27.205,21.355,23.5675,45794.16,31199.242,4.2,13.0,12.181624,244.51686,14.8
2000-07-27,28.405,20.755,24.061247,45765.844,39187.125,3.4,6.0,10.365251,274.14288,19.27
2000-07-28,29.605,22.255,25.602915,45736.99,42056.664,0.3,2.0,15.2947035,292.33057,21.61
2000-07-29,30.305,22.005,25.875837,45707.625,39876.316,5.8,5.0,10.587918,220.06573,21.6
2000-07-30,28.005,21.255,24.861252,45677.79,29095.895,4.5,3.0,19.171478,210.88019,14.72
2000-07-31,25.705,22.105,23.2175,45647.504,2916.3762,31.900002,24.0,10.829959,267.68045,6.74
2000-08-01,28.955,20.905,24.990416,45616.81,41801.992,1.4000001,7.0,14.003028,318.22244,20.51
2000-08-02,27.705,22.605,24.863335,45585.73,2541.5376,5.9,10.0,23.507751,251.39659,9.78
2000-08-03,27.655,20.905,24.107084,45554.293,13303.808,0.2,2.0,15.188415,181.20116,13.46
2000-08-04,28.705,21.705,24.813332,45522.54,39652.7,5.1,10.0,12.879752,240.85643,21.82
2000-08-05,29.205,21.705,24.825834,45490.48,33968.297,5.4,5.0,14.182355,277.64594,18.88
2000-08-06,31.555,22.005,25.93,45458.11,28937.537,1.1,2.0,10.8955765,246.45995,20.93
2000-08-07,29.605,21.605,25.142502,45425.168,37333.0,21.2,16.0,9.686609,160.27765,19.82
2000-08-08,29.705,21.805,25.509169,45391.64,41277.04,1.3000001,5.0,11.503113,183.03143,21.12
2000-08-09,30.355,22.605,25.723747,45357.57,39918.645,8.2,11.0,10.483357,247.01126,21.79
2000-08-10,26.055,22.455,23.577917,45322.984,13047.718,31.899998,15.0,17.654686,278.734,9.54
2000-08-11,27.455,21.905,24.000832,45287.926,23030.23,42.699993,14.0,11.609651,195.87747,15.75
2000-08-12,29.555,21.255,24.975832,45252.414,39880.383,1.5,4.0,12.413476,182.10031,22.63
2000-08-13,31.305,21.355,25.53,45216.496,40390.33,0.4,2.0,15.542662,244.23497,25.12
2000-08-14,28.855,21.455,24.850836,45180.195,36052.816,0.70000005,5.0,14.693999,246.16809,17.36
2000-08-15,26.455,21.905,23.450834,45143.555,23094.342,14.799998,14.0,12.475961,213.35825,13.18
2000-08-16,29.005,21.005,24.942503,45106.59,40736.65,0.0,0.0,15.978484,204.87791,20.55
2000-08-17,29.705,22.005,25.265413,45069.34,39878.734,7.4,5.0,16.563911,255.79489,21.8
2000-08-18,29.255,21.455,24.7675,45031.844,31635.545,7.600001,9.0,8.891344,239.30034,18.54
2000-08-19,28.055,21.805,24.282082,44994.113,25156.04,14.200001,13.0,12.979984,171.95717,14.79
2000-08-20,28.355,21.755,24.34875,44956.195,34058.344,19.300001,13.0,11.212135,180.45712,19.38
2000-08-21,27.855,21.805,24.221666,44918.105,28441.787,14.0,10.0,15.281989,325.09515,14.83
2000-08-22,30.405,21.705,25.569586,44879.883,39711.08,10.0,6.0,9.178235,202.15697,22.99
2000-08-23,29.505,22.405,25.582085,44841.55,38504.277,4.3,7.0,10.383987,185.7105,19.44
2000-08-24,29.955,22.205,25.73208,44803.137,40324.637,4.0,8.0,10.296251,173.83464,22.6
2000-08-25,29.905,22.005,25.859163,44764.668,39751.426,0.3,1.0,11.298495,171.57887,20.64
2000-08-26,29.905,22.255,25.869583,44726.12,40251.957,3.1999998,9.0,9.885262,196.62082,21.09
2000-08-27,29.305,22.205,25.494583,44687.234,36736.43,10.200001,8.0,10.483357,178.97696,18.68
2000-08-28,31.405,22.305,26.546669,44647.98,39600.0,0.2,1.0,13.324863,145.8255,24.51
2000-08-29,30.805,22.555,26.275831,44608.395,39628.47,5.2000003,8.0,14.773164,240.45358,22.3
2000-08-30,30.305,22.355,26.048752,44568.504,37204.117,0.3,1.0,17.294992,196.37975,18.26
2000-08-31,30.355,22.205,25.725836,44528.344,39600.0,4.1000004,4.0,11.183201,199.02573,22.89
2000-09-01,30.405,22.505,25.463335,44487.938,36692.25,12.3,12.0,9.693296,158.38512,21.69
2000-09-02,30.305,22.205,26.11334,44447.316,39778.824,2.3,7.0,13.004922,164.1185,23.0
2000-09-03,30.955,22.155,26.54875,44406.508,39956.16,8.5,2.0,21.38897,283.4895,24.53
2000-09-04,31.505,22.405,26.734169,44365.543,40239.83,2.3,1.0,16.299694,268.98602,23.99
2000-09-05,30.955,23.655,26.86125,44324.44,39646.79,0.6,2.0,15.629971,234.2259,19.62
2000-09-06,29.855,22.555,25.419588,44283.234,39463.97,6.1,9.0,13.896187,206.6442,19.42
2000-09-07,30.405,22.055,25.932083,44241.953,40146.51,1.1,5.0,8.587338,248.73866,23.54
2000-09-08,31.605,21.755,25.97792,44200.625,31579.58,17.800001,7.0,12.429127,291.13324,21.07
2000-09-09,28.305,21.755,24.43,44159.27,8724.015,16.4,8.0,17.64,189.67326,11.06
2000-09-10,29.905,21.655,25.302917,44117.914,39722.6,0.0,0.0,11.457958,158.07034,22.45
2000-09-11,30.705,22.305,25.875834,44076.59,39872.594,8.6,6.0,11.592894,280.60532,23.81
2000-09-12,28.555,22.355,24.82583,44035.316,13622.6875,12.799999,7.0,18.94024,250.85762,13.39
2000-09-13,28.055,21.955,24.277916,43994.12,27006.98,0.5,2.0,10.464798,189.5254,14.78
2000-09-14,29.905,20.605,25.094584,43953.035,39954.793,0.3,2.0,12.24,259.888,23.06
2000-09-15,30.055,21.855,25.87375,43912.027,38881.55,0.2,1.0,6.439876,311.65308,23.55
2000-09-16,27.205,21.805,24.596666,43870.824,1816.4685,19.200003,9.0,16.179987,177.71646,10.92
2000-09-17,29.155,21.255,25.315416,43829.4,39872.14,0.0,0.0,13.138765,170.05197,20.42
2000-09-18,28.905,22.405,24.896666,43787.79,29798.104,20.300001,13.0,10.703569,298.63205,17.04
2000-09-19,27.855,21.855,24.509165,43746.01,25200.0,1.0,4.0,8.12197,106.92762,14.23
2000-09-20,29.455,21.855,25.163336,43704.1,39600.0,2.5,8.0,10.464797,163.02443,21.38
2000-09-21,29.355,21.555,25.009169,43662.082,39789.5,2.1000001,3.0,14.440443,175.22116,19.58
